Código CNH,Nombre,Comunidad Autónoma,Provincia,Municipio,Dirección,Código Postal,Teléfono,Telefax,Número de camas instaladas,Dependencia Patrimonial,Dependencia Funcional,Finalidad Asistencial,Observaciones,Concierto,Acreditación Docente
480059,SANATORIO BILBAÍNO,PAÍS VASCO,VIZCAYA,Bilbao,"Gordoniz, 18",48010,944430150,944216822,40,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GENERAL,,SI,NO
480078,HOSPITAL DE BASURTO,PAÍS VASCO,VIZCAYA,Bilbao,"Av. Montevideo, 18",48013,944006000,944006180,733,COMUNIDAD AUTÓNOMA,SERVICIO VASCO DE SALUD-OSAKIDETZA,GENERAL,,NO,SI
480097,IMQ CLÍNICA VIRGEN BLANCA,PAÍS VASCO,VIZCAYA,Bilbao,"Maestro Mendiri, 2",48006,944127011,944126559,74,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
480123,CLÍNICA GUIMON S.A.,PAÍS VASCO,VIZCAYA,Bilbao,"Manuel Allende, 24",48010,944215200,944431063,47,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
480160,CLÍNICA INDAUTXU,PAÍS VASCO,VIZCAYA,Bilbao,"Gordoniz, 9",48010,944445012,944702824,30,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
270095,HOSPITAL DA COSTA,GALICIA,LUGO,Burela,"MEDICO VIOR, S/N",27880,982589901,982589908,139,SEGURIDAD SOCIAL,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,NO
090047,HOSPITAL RECOLETAS DE BURGOS,CASTILLA Y LEÓN,BURGOS,Burgos,"Cruz Roja, s/n",09006,947244055,947240424,116,PRIVADO-BENÉFICO (CRUZ ROJA),PRIVADO NO BENÉFICO,GENERAL,,SI,NO
090050,HOSPITAL SAN JUAN DE DIOS DE BURGOS,CASTILLA Y LEÓN,BURGOS,Burgos,"Pº de la Isla, 3",09003,947257730,947273009,160,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GERIATRIA Y/O LARGA ESTANCIA,,SI,NO
090133,COMPLEJO ASISTENCIAL UNIVERSITARIO DE BURGOS,CASTILLA Y LEÓN,BURGOS,Burgos,"Av. Islas Baleares, 3",09006,947281800,947281829,865,ENTIDADES PÚBLICAS,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI
090155,HOSPITAL UNIVERSITARIO DE BURGOS,CASTILLA Y LEÓN,BURGOS,Burgos,"Islas Baleares, 3",09006,947281800,947281829,0,OTRA DEPENDENCIA PATRIMONIAL,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI
090026,HOSPITAL FUENTE BERMEJA,CASTILLA Y LEÓN,BURGOS,Burgos,"Francisco Salinas, s/n",09003,947256236,947208341,0,COMUNIDAD AUTÓNOMA,SANIDAD CASTILLA Y LEÓN-SACYL,PSIQUIATRICO,,SI,NO
100092,HOSPITAL QUIRÓN SALUD DE CÁCERES "Virgen de Guadalupe",EXTREMADURA,CÁCERES,Cáceres,"Av. de la Universidad, 5",10004,927181360,927181362,35,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,QUIRURGICO,,SI,NO
100113,CLÍNICA SAN FRANCISCO,EXTREMADURA,CÁCERES,Cáceres,"Ronda de San Francisco, 1",10002,927012200,927012239,32,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
110012,HOSPITAL PUERTA DEL MAR,ANDALUCÍA,CÁDIZ,Cádiz,"Av. Ana de Viya, 21",11009,956002040,956002220,691,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
110048,CLÍNICA NUESTRA SEÑORA DE LA SALUD,ANDALUCÍA,CÁDIZ,Cádiz,"Feduchy, 8-14",11001,956225301,956225193,58,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
110051,HOSPITAL SAN RAFAEL,ANDALUCÍA,CÁDIZ,Cádiz,"Diego Arias, 2",11002,956017267,956017390,280,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
120159,HOSPITAL REY DON JAIME,COMUNIDAD VALENCIANA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,"Sta María Rosa Molas, 25",12004,964726000,964228000,116,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
120148,INSTITUTO DE TRAUMATOLOGÍA DE UNION DE MUTUAS,COMUNIDAD VALENCIANA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,Av. Lidon 69 (y Juan de Herrera 27),12003,964231212,964230624,28,MATEP,MATEP,TRAUMATOLOGIA Y/O REHABILITACION,,NO,NO
120043,CONSORCIO HOSPITALARIO PROVINCIAL DE CASTELLÓN,COMUNIDAD VALENCIANA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,"Av. Doctor Clara, 19",12002,964359700,964354301,257,DIPUTACIÓN O CABILDO,CONSELLERIA DE SANIDAD. G. VALENCIANA,GENERAL,,NO,SI
120038,HOSPITAL LA MAGDALENA,COMUNIDAD VALENCIANA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,"Cuadra Collet, 32. Partida Bovalar",12004,964356800,964356835,130,SEGURIDAD SOCIAL,CONSELLERIA DE SANIDAD. G. VALENCIANA,GERIATRIA Y/O LARGA ESTANCIA,,NO,NO
120017,HOSPITAL GENERAL UNIVERSITARIO DE CASTELLÓN,COMUNIDAD VALENCIANA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,"Av. Benicasim, s/n",12004,964725000,964725026,574,SEGURIDAD SOCIAL,CONSELLERIA DE SANIDAD. G. VALENCIANA,GENERAL,,NO,SI
150341,HOSPITAL VIRXE DA XUNQUEIRA,GALICIA,A CORUÑA,Cee,"ALCALDE PEPE SANCHEZ, 7",15270,981706010,981706198,74,COMUNIDAD AUTÓNOMA,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,NO
510039,HOSPITAL UNIVERSITARIO DE CEUTA,CEUTA,CEUTA,Ceuta,"Loma Colmenar, s/n",51003,856907000,856907066,252,SEGURIDAD SOCIAL,INSTITUTO DE GESTIÓN SANITARIA-INGESA,GENERAL,,NO,SI
130049,HOSPITAL QUIRÓNSALUD CIUDAD REAL,CASTILLA-LA MANCHA,CIUDAD REAL,Ciudad Real,"Alisos, 19",13002,926255008,926250312,55,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
130034,SERVICIOS SANITARIOS Y ASISTENCIALES,CASTILLA-LA MANCHA,CIUDAD REAL,Ciudad Real,"Ronda del Carmen, s/n",13002,926231276,926252002,87,DIPUTACIÓN O CABILDO,DIPUTACIÓN O CABILDO,PSIQUIATRICO,,NO,SI
130127,HOSPITAL GENERAL DE CIUDAD REAL,CASTILLA-LA MANCHA,CIUDAD REAL,Ciudad Real,"Obispo Rafael Torija, s/n",13005,926278000,926278501,564,COMUNIDAD AUTÓNOMA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,GENERAL,,NO,SI
140023,COMPLEJO HOSPITALARIO REGIONAL REINA SOFÍA,ANDALUCÍA,CÓRDOBA,Córdoba,"Av. Menéndez Pidal, s/n",14004,957010380,957010340,1233,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
140082,HOSPITAL SAN JUAN DE DIOS DE CÓRDOBA,ANDALUCÍA,CÓRDOBA,Córdoba,"Av. del Brillante, 106",14012,957274600,957283010,189,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GENERAL,,SI,NO
140076,HOSPITAL DE LA CRUZ ROJA DE CÓRDOBA,ANDALUCÍA,CÓRDOBA,Córdoba,"Pº de la Victoria, s/n",14004,957420666,957293993,138,PRIVADO-BENÉFICO (CRUZ ROJA),PRIVADO-BENÉFICO (CRUZ ROJA),GENERAL,,NO,NO
140060,HOSPITAL PROVINCIAL,ANDALUCÍA,CÓRDOBA,Córdoba,"Av. Menéndez Pidal, s/n",14004,957011604,957011600,0,DIPUTACIÓN O CABILDO,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
140044,"HOSPITAL GENERAL, MATERNO E INFANTIL REINA SOFÍA",ANDALUCÍA,CÓRDOBA,Córdoba,"Av. Menéndez Pidal, s/n",14004,957010380,957010340,0,SEGURIDAD SOCIAL,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
140039,HOSPITAL LOS MORALES,ANDALUCÍA,CÓRDOBA,Córdoba,"Ctra. de Los Morales, s/n",14002,957012042,,0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
140207,HOSPITAL LA ARRUZAFA-INSTITUTO DE OFTALMOLOGÍA,ANDALUCÍA,CÓRDOBA,Córdoba,"Av. de la Arruzafa, 9",14012,957767610,957401407,4,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,OFTALMICO U ORL,,SI,NO
150011,COMPLEXO HOSPITALARIO UNIVERSITARIO A CORUÑA,GALICIA,A CORUÑA,"Coruña, A","JUBIAS DE ARRIBA, 84",15006,981178000,981178001,1336,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI
150026,HOSPITAL UNIVERSITARIO A CORUÑA,GALICIA,A CORUÑA,"Coruña, A","JUBIAS DE ARRIBA, 84",15006,981178000,981178001,0,COMUNIDAD AUTÓNOMA,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI
150032,HOSPITAL TERESA HERRERA (MATERNO-INFANTIL),GALICIA,A CORUÑA,"Coruña, A","JUBIAS DE ARRIBA, S/N",15006,981178000,981178001,0,SEGURIDAD SOCIAL,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,,SI
150047,HOSPITAL MARITIMO DE OZA,GALICIA,A CORUÑA,"Coruña, A","JUBIAS DE ARRIBA, 1",15006,981178000,981178001,0,COMUNIDAD AUTÓNOMA,SERVICIO GALLEGO DE SALUD-SERGAS,GERIATRIA Y/O LARGA ESTANCIA,,,SI
150050,CENTRO ONCOLOXICO DE GALICIA,GALICIA,A CORUÑA,"Coruña, A","DOCTOR CAMILO VEIRAS, 1",15009,981287499,981287122,60,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,ONCOLOGICO,,SI,NO
150063,HOSPITAL QUIRON A CORUÑA,GALICIA,A CORUÑA,"Coruña, A","LONDRES, 2",15009,981219800,981133586,102,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
150079,HOSPITAL SAN RAFAEL,GALICIA,A CORUÑA,"Coruña, A","JUBIAS DE ARRIBA, 82",15006,981179000,981283688,122,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
150085,HOSPITAL HM MODELO,GALICIA,A CORUÑA,"Coruña, A","VIRREY OSORIO, 30",15011,981147300,981264920,106,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,*Integrado en el Grupo Hospitalario Modelo,SI,NO
150102,MATERNIDAD HM BELEN,GALICIA,A CORUÑA,"Coruña, A","FILANTROPIA, 3",15011,981251600,981255155,40,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,MATERNO-INFANTIL,*Integrado en el Grupo Hospitalario Modelo,SI,NO
150124,HOSPITAL ABENTE Y LAGO,GALICIA,A CORUÑA,"Coruña, A","GENERAL SIR JOHN MOORE, S/N",15001,981178000,981178001,0,COMUNIDAD AUTÓNOMA,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,,SI
160014,HOSPITAL VIRGEN DE LA LUZ,CASTILLA-LA MANCHA,CUENCA,Cuenca,"Hermandad Donantes de Sangre, 1",16002,969179900,,395,SEGURIDAD SOCIAL,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,GENERAL,,NO,SI
160053,HOSPITAL RECOLETAS CUENCA S.L.U.,CASTILLA-LA MANCHA,CUENCA,Cuenca,"Avda. de San Julián, 1",16003,969240559,969213752,60,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,MEDICO-QUIRURGICO,,SI,NO
200104,"POLICLÍNICA GIPUZKOA, S.A.",PAÍS VASCO,GUIPÚZCOA,Donostia/San Sebastián,"Parque  Miramón, 174",20014,943002851,943002859,149,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,SI
200071,HOSPITAL RICARDO BERMINGHAM (FUNDACIÓN MATIA),PAÍS VASCO,GUIPÚZCOA,Donostia/San Sebastián,"Camino de los Pinos, 35",20018,943317100,943312701,105,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GERIATRIA Y/O LARGA ESTANCIA,,NO,SI
200049,MUTUALIA-CLINICA PAKEA,PAÍS VASCO,GUIPÚZCOA,Donostia/San Sebastián,"Pº de Arriola, 26",20018,943212600,943211188,29,PRIVADO NO BENÉFICO,MATEP,QUIRURGICO,,SI,SI
200126,HOSPITAL QUIRÓN SALUD DONOSTIA,PAÍS VASCO,GUIPÚZCOA,Donostia/San Sebastián,"Alkolea, 7",20012,943437100,943437115,48,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
200261,HOSPITAL UNIVERSITARIO DONOSTIA-DONOSTIA UNIBERTSITATE OSPITALEA,PAÍS VASCO,GUIPÚZCOA,Donostia/San Sebastián,"Pº Dr. Beguiristain, 109",20014,943007060,943007233,1054,COMUNIDAD AUTÓNOMA,SERVICIO VASCO DE SALUD-OSAKIDETZA,GENERAL,,NO,SI
200132,FUNDACIÓN ONKOLOGIKOA FUNDAZIOA,PAÍS VASCO,GUIPÚZCOA,Donostia/San Sebastián,"Pº. Dr. Begiristain, 121",20014,943328000,943281278,45,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,ONCOLOGICO,,SI,SI
200271,HOSPITAL SAN JUAN DE DIOS DONOSTIA,PAÍS VASCO,GUIPÚZCOA,Donostia/San Sebastián,"Camino de San Juan de Dios, 12",20009,943460033,943470814,81,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),PSIQUIATRICO,,SI,NO
150145,HOSPITAL UNIVERSITARIO ARQUITECTO MARCIDE,GALICIA,A CORUÑA,Ferrol,"RESIDENCIA, S/N",15405,981334000,981334015,0,SEGURIDAD SOCIAL,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI
150177,HOSPITAL GENERAL JUAN CARDONA,GALICIA,A CORUÑA,Ferrol,"PARDO BAZAN, S/N",15406,981312500,981326604,150,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GENERAL,,SI,NO
150183,HOSPITAL NAVAL,GALICIA,A CORUÑA,Ferrol,"PEGA (A), S/N",15405,981339759,,0,SEGURIDAD SOCIAL,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,,NO
150130,COMPLEXO HOSPITALARIO UNIVERSITARIO DE FERROL,GALICIA,A CORUÑA,Ferrol,"RESIDENCIA, S/N",15405,981334000,981334015,435,SEGURIDAD SOCIAL,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI
170010,Hospital Universitari de Girona Dr. Josep Trueta,CATALUÑA,GIRONA,Girona,"AV França, s/n",17007,972940200,972940270,431,SEGURIDAD SOCIAL,INSTITUTO CATALÁN DE LA SALUD,GENERAL,,,SI
170031,Clínica Bofill,CATALUÑA,GIRONA,Girona,"RD SANT ANTONI MARIA CLARET, 20",17002,972204350,972208386,47,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
170059,Clínica Girona,CATALUÑA,GIRONA,Girona,"CR JOAN MARAGALL, 26",17002,972204500,972206666,123,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,,NO
170062,Clínica Quirúrgica Onyar,CATALUÑA,GIRONA,Girona,"CR Heroïnes de Santa Bàrbara, 6",17004,972204900,972222644,38,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
170299,Institut Català d'Oncologia Girona (ICO),CATALUÑA,GIRONA,Girona,"AV FRANÇA, S/N",17007,972940200,972940270,26,ENTIDADES PÚBLICAS,OTROS PÚBLICOS,ONCOLOGICO,,,NO
170221,Residència de Gent Gran Puig d'En Roca,CATALUÑA,GIRONA,Girona,"CR Antoni Vares i Martinell, 37",17007,972209250,972202788,55,COMUNIDAD AUTÓNOMA,COMUNIDAD AUTÓNOMA,GERIATRIA Y/O LARGA ESTANCIA,,NO,NO
170242,Residència Geriàtrica Maria Gay,CATALUÑA,GIRONA,Girona,"CR PORTAL NOU, 12",17004,972205045,,24,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GERIATRIA Y/O LARGA ESTANCIA,,NO,NO
170255,Hospital Sociosanitari Mutuam Girona,CATALUÑA,GIRONA,Girona,"AV França, 64",17007,972171819,972171068,90,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRIA Y/O LARGA ESTANCIA,,NO,NO
180042,HOSPITAL SAN JUAN DE DIOS,ANDALUCÍA,GRANADA,Granada,"San Juan de Dios, 15",18001,958022339,958022305,0,DIPUTACIÓN O CABILDO,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
180055,HOSPITAL SAN RAFAEL,ANDALUCÍA,GRANADA,Granada,"San Juan de Dios, 19-23",18001,958275700,958209110,166,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GERIATRIA Y/O LARGA ESTANCIA,,SI,NO
180074,CLÍNICA INMACULADA CONCEPCIÓN,ANDALUCÍA,GRANADA,Granada,"Dr Alejandro Otero, 8",18004,958187700,958256368,95,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,QUIRURGICO,,NO,NO
180114,COMPLEJO HOSPITALARIO UNIVERSITARIO DE GRANADA,ANDALUCÍA,GRANADA,Granada,"Av. Fuerzas Armadas, 2",18014,958020000,958020132,1853,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
180150,HOSPITAL CAMPUS DE LA SALUD DE GRANADA,ANDALUCÍA,GRANADA,Granada,Av. De la Investigación s/n,18016,958020000,958020132,0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,SI
180146,HOSPITAL VITHAS LA SALUD,ANDALUCÍA,GRANADA,Granada,Av. Santa María de la Alhambra s/n,18008,958001450,958808890,77,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
190030,CLÍNICA LA ANTIGUA,CASTILLA-LA MANCHA,GUADALAJARA,Guadalajara,"Constitución, 18",19003,949223600,949218603,57,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
190045,CLÍNICA DR. SANZ VÁZQUEZ,CASTILLA-LA MANCHA,GUADALAJARA,Guadalajara,"Paseo Doctor Fernández Iparaguirre, 6",19001,949227200,,40,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,MEDICO-QUIRURGICO,,NO,NO
190019,HOSPITAL UNIVERSITARIO DE GUADALAJARA,CASTILLA-LA MANCHA,GUADALAJARA,Guadalajara,"Donantes de Sangre, s/n",19002,949209200,949209218,432,SEGURIDAD SOCIAL,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,GENERAL,,NO,SI
190077,INSTITUTO DE ENFERMEDADES NEUROLÓGICAS DE CASTILLA-LA MANCHA,CASTILLA-LA MANCHA,GUADALAJARA,Guadalajara,"Paseo de la Estación, 2",19004,949211500,949215409,147,COMUNIDAD AUTÓNOMA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,OTROS MONOGRAFICOS,,NO,SI
210059,HOSPITAL BLANCA PALOMA,ANDALUCÍA,HUELVA,Huelva,"Avda. Diego Morón, 3",21005,959012100,959012125,203,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
210123,HOSPITAL GENERAL JUAN RAMÓN JIMENEZ,ANDALUCÍA,HUELVA,Huelva,"Ronda Norte, s/n",21005,959016000,959016202,0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
210101,COMPLEJO HOSPITALARIO UNIVERSITARIO DE HUELVA,ANDALUCÍA,HUELVA,Huelva,"Ronda Norte, s/n",21005,959016000,959016202,891,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
210084,CLÍNICA LOS NARANJOS,ANDALUCÍA,HUELVA,Huelva,"Pº de los Naranjos, 1",21004,959243900,959243099,25,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,QUIRURGICO,,NO,NO
210031,HOSPITAL VÁZQUEZ DÍAZ,ANDALUCÍA,HUELVA,Huelva,"Ctra. de Sevilla-Huelva, s/n",21080,959014603,959014649,0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GERIATRIA Y/O LARGA ESTANCIA,,NO,NO
210137,HOSPITAL COSTA DE LA LUZ,ANDALUCÍA,HUELVA,Huelva,"Punta Umbría, s/n",21002,959242100,959240709,56,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
220041,CLÍNICA SANTIAGO,ARAGÓN,HUESCA,Huesca,"Sariñena, 12",22004,974220600,974703011,40,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
220036,HOSPITAL SAGRADO CORAZÓN DE JESÚS,ARAGÓN,HUESCA,Huesca,"Lucas Mallada, 22",22006,974292000,974292009,70,COMUNIDAD AUTÓNOMA,SERVICIO ARAGONÉS DE SALUD-SALUD,GERIATRIA Y/O LARGA ESTANCIA,,NO,SI
220020,CENTRO DE REHAB. PSICOSOCIAL SANTO CRISTO DE LOS MILAGROS,ARAGÓN,HUESCA,Huesca,"Ctra. de Arguis, km. 2,5",22006,974220772,974222604,110,COMUNIDAD AUTÓNOMA,SERVICIO ARAGONÉS DE SALUD-SALUD,PSIQUIATRICO,,NO,SI
220015,HOSPITAL GENERAL SAN JORGE,ARAGÓN,HUESCA,Huesca,"Av. Martínez de Velasco, 36",22004,974247000,974211365,297,SEGURIDAD SOCIAL,SERVICIO ARAGONÉS DE SALUD-SALUD,GENERAL,,NO,SI
230063,CLÍNICA CRISTO REY,ANDALUCÍA,JAÉN,Jaén,"Paseo de la Estación, 40",23008,953250440,953250458,39,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,QUIRURGICO,,NO,NO
230151,HOSPITAL UNIVERSITARIO MATERNO-INFANTIL,ANDALUCÍA,JAÉN,Jaén,"Avda. del Ejercito Español, 10",23007,953008000,953008048,0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,MATERNO-INFANTIL,,NO,NO
230119,COMPLEJO HOSPITALARIO DE JAÉN,ANDALUCÍA,JAÉN,Jaén,"Av. del Ejército Español, 10",23007,953008010,953008048,805,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI
230011,HOSPITAL UNIVERSITARIO MÉDICO- QUIRÚRGICO,ANDALUCÍA,JAÉN,Jaén,"Av. del Ejército Español, 10",23007,953008000,953008048,0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,MEDICO-QUIRURGICO,,NO,SI
230047,HOSPITAL UNIVERSITARIO NEUROTRAUMATOLÓGICO,ANDALUCÍA,JAÉN,Jaén,"Ctra. Bailén-Motril, s/n",23009,953008000,953008048,0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,TRAUMATOLOGIA Y/O REHABILITACION,,NO,SI
230026,HOSPITAL  UNIVERSITARIO DOCTOR SAGÁZ,ANDALUCÍA,JAÉN,Jaén,"Ctra. del Neveral, s/n",23071,953008001,953008048,0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GERIATRIA Y/O LARGA ESTANCIA,,NO,SI
250221,Reeixir,CATALUÑA,LLEIDA,Juneda,"CR Afores, s/n",25430,973269543,,44,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIATRICO,,NO,NO
240093,HOSPITAL SANTA ISABEL,CASTILLA Y LEÓN,LEÓN,León,"Av. de Madrid, 118",24080,987203000,987210405,0,PRIVADO NO BENÉFICO,SANIDAD CASTILLA Y LEÓN-SACYL,PSIQUIATRICO,,NO,NO
240191,COMPLEJO ASISTENCIAL UNIVERSITARIO DE LEÓN,CASTILLA Y LEÓN,LEÓN,León,Altos de la Nava s/n,24080,987237400,987233322,1056,ENTIDADES PÚBLICAS,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI
240074,CLÍNICA SAN FRANCISCO,CASTILLA Y LEÓN,LEÓN,León,"Marqueses de San Isidro, 11",24004,987202111,987251012,75,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO
240055,OBRA HOSPITALARIA NUESTRA SEÑORA DE REGLA,CASTILLA Y LEÓN,LEÓN,León,"Cardenal Landázuri, 2",24003,987236900,987220002,130,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GENERAL,,SI,NO
240021,HOSPITAL MONTE SAN ISIDRO,CASTILLA Y LEÓN,LEÓN,León,"Ctra. de Asturias, s/n",24008,987227250,987243252,0,COMUNIDAD AUTÓNOMA,SANIDAD CASTILLA Y LEÓN-SACYL,GERIATRIA Y/O LARGA ESTANCIA,,NO,NO
240016,HOSPITAL DE LEÓN,CASTILLA Y LEÓN,LEÓN,León,"Altos de Nava, s/n",24080,987237400,987233322,0,SEGURIDAD SOCIAL,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI
250058,Clínica Perpétuo Socorro,CATALUÑA,LLEIDA,Lleida,"CR BISBE MESSEGUER, 3",25003,973266100,973280757,58,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
250061,Clínica Terres de Ponent,CATALUÑA,LLEIDA,Lleida,"AV ENRIC PRAT DE LA RIBA, 79-81",25004,973232943,973238540,123,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,,NO
250077,Clínica Psiquiàtrica Bellavista,CATALUÑA,LLEIDA,Lleida,"AV ROVIRA ROURE, 116",25198,973231698,973233364,50,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIATRICO,,NO,NO
250209,Hospital Jaume Nadal Meroles,CATALUÑA,LLEIDA,Lleida,"CR Acadèmia, 41",25002,973289333,,126,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRIA Y/O LARGA ESTANCIA,,NO,NO
250019,Hospital Universitari Arnau de Vilanova de Lleida,CATALUÑA,LLEIDA,Lleida,"AV ALCALDE ROVIRA ROURE, 80",25198,973248100,973248754,463,SEGURIDAD SOCIAL,INSTITUTO CATALÁN DE LA SALUD,GENERAL,,,SI
250045,VITHAS Hospital Montserrat,CATALUÑA,LLEIDA,Lleida,"CR BISBE TORRES, 13",25002,973266300,973271870,47,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO
250024,Hospital Santa Maria,CATALUÑA,LLEIDA,Lleida,"AV ALCALDE ROVIRA ROURE, 44",25198,973727222,973727223,229,COMUNIDAD AUTÓNOMA,OTROS PÚBLICOS,GENERAL,,,NO
